Id,comment,sentiment_score,sentiment_label,key_phrases,Instruction_Clarity,Instructor_Enthusiasm,Grading_Fairness,Content_Quality,Instructor_Accessibility
319641,confusing professor to understand.,3,neutral,"['confusing professor understand', 'confusing professor', 'professor understand']",3,3,3,3,3
319641,No Comments,1,negative,['comments'],1,1,1,1,1
319641,"Most people who gave this guy a good rating did so becos he came to class and talked about this website. In a way he does suck. As much as u can, avoid Abara. Just not confident and so is he class. His tests are as weird as his class. Just stay away.",1,negative,"['suck avoid abara just confident class tests weird', 'does suck avoid abara just confident class tests weird', 'suck avoid abara just confident class tests weird class just']",1,1,1,1,1
319641,"If you have a hard time in this class, ITS YOUR FAULT! This guy is very easy to understand plus if you have any questions he is more than happy to answer them. Go to his office hours, he'll gi ve you some class paricipation points.",5,positive,"['class fault guy easy understand plus questions happy answer office', 'class fault guy easy understand plus questions happy', 'class fault guy easy understand plus questions']",5,5,5,5,5
319641,"First, this is a college class so for all of you that think this class is hard then hey &quot;reality check.&quot; When are you going to have a professor that gives you exactly what he is going to ask ahead of time&#63; Stop complaining & start studying!",1,negative,"['think class hard hey quot reality check quot going professor', 'class hard hey quot reality check quot going professor', 'class hard hey quot reality check quot going professor gives']",1,1,1,1,1
319641,Buy him a doggone Diet Coke.,5,positive,"['buy doggone diet coke', 'doggone diet coke', 'buy doggone diet']",5,5,5,5,5
319641,No Comments,1,negative,['comments'],1,1,1,1,1
319641,"Here's the thing u actually have to go to class, and do the reading assignments he counts 2/3 but do them they help for the midterms/final(all his tests are hard but he only counts two of them so if you do well the final isnt necesary).He's not that bad.",4,positive,"['actually class reading assignments counts help midterms final tests hard', 'actually class reading assignments counts help midterms final tests', 'reading assignments counts help midterms final tests hard']",4,4,3,4,5
319641,This professor is really nice. He explains subjects very clearly and thoroughly. I like how he tells us which pages from the book to study for each midterm. He also tells students that these pages contain the answers to the questions on the midterms.,5,positive,"['professor really nice explains subjects clearly thoroughly like tells pages', 'professor really nice explains subjects', 'explains subjects clearly thoroughly like tells pages book study midterm']",5,5,5,5,5
319641,"This guy is ridiculous, he lacks confidence and knowledge, and covers it up by changing the subject.  I would not suggest this professor, nor do I think he should be teaching at all.",1,negative,"['guy ridiculous lacks confidence knowledge covers changing subject suggest professor', 'changing subject suggest professor think teaching', 'suggest professor think teaching']",1,1,1,1,1
319641,"I hated this class. He is not clear, and I dont understand what he says. I learned everything form the book. I studied my whole weekend for his final and I got a B-. Do not take him, he will stress the f!@#$%!! out of you.",1,negative,"['hated class clear dont understand says learned form book studied', 'hated class clear dont understand says learned form book', 'hated class clear dont understand says']",2,1,1,2,1
319641,"class is boring, gives page number for items that will be on exam, but you have to study to do well in this class, and do reading assignments",2,negative,"['class boring gives page number items exam study', 'class boring gives page number items exam study class reading', 'boring gives page number items exam study class reading assignments']",2,1,2,2,2
319641,:),5,positive,[],5,5,5,5,5
319641,No Comments,1,negative,['comments'],1,1,1,1,1
319641,He grades hard!!!,2,negative,"['grades hard', 'grades', 'hard']",2,2,1,2,2
319641,"A challenging teacher. Very difficult exams. He is very nice in person..sometimes his jokes are off topic ;0 but all in good fun.  Lecture notes sometimes typed up too. If you have him, just be sure to do the reading assignments and study HARD...",4,positive,"['challenging teacher difficult exams nice person', 'teacher difficult exams nice person', 'teacher difficult exams nice']",4,4,3,5,4
304408,"She makes you work for your grade. Pay attention to the lectures and take good notes! Every week you write essays based on the readings. Each is worth 10 points, make sure you do them. Do not slack off! Take home midterm, so if you don't do well then it is your fault. Final is super easy, she basically gives you the answers.",5,positive,"['makes work grade pay attention lectures good notes week write', 'work grade pay attention lectures good notes', 'grade pay attention lectures good notes']",5,5,5,5,5
304408,Professor Sandoval may come off as rude but that's just how she is! She makes you work for your grade.. weekly essays that are based off some readings you read and a final that she basically gives you the answers too!,4,positive,"['professor sandoval come rude just makes work grade weekly essays', 'professor sandoval come rude just makes work grade weekly', 'professor sandoval come rude just makes work grade']",4,4,4,4,3
304408,She is an amazing teacher. The only reason you will not pass the class is because you don't do the homework. Really fun teacher and I would recommend her but be prepared to work. She does not mess around with laziness. 10 2-3 essays on the weekly readings where some are interesting. Take home midterm. And final which she pretty gives the answers to,4,positive,"['pass class don homework really fun teacher recommend prepared', 'pass class don homework really fun teacher recommend', 'pass class don homework really fun teacher']",3,4,4,5,4
304408,"This 200 class has way more work than my other 400 classes. I expected a lot of reading for a history class, but this class is hard work. On an easy week expect about 4 different reading materials/videos each week, but there can be as much as 10 reading materials. I seriously would not recommend this class or the teacher.",2,negative,"['400 classes expected lot reading history', 'way work 400 classes expected lot reading history', '200 class way work 400 classes expected lot reading history']",2,2,2,2,2
304408,"This class is an easy A, IF you do the work! Expect 10 essays (2 page), a 5 page take home midterm, 5-7 minute presentation, and 8-9 page in-class hand written final. It sounds dreadful, but it was probably my easiest class. If you fail, it's because you're lazy. She literally hands you the answers to the midterm and final! Great teacher!",5,positive,"['class easy work expect 10 essays page page home midterm', 'class easy work expect 10 essays', 'class easy work expect 10 essays page']",5,5,5,5,5
304408,"This course was a tl;dr of a Black Lives Matter protest. Mostly a summation of how every minority was oppressed by the whites. It was both hilarious and painfully dull to write about. By week 2, you'll have written White privilege at least 45 times. You pretty much get full points for writing BS like that and slapping quotes on them. Have fun.",2,negative,"['protest summation minority oppressed whites hilarious painfully dull write week', 'minority oppressed whites hilarious painfully dull write week ll written', 'hilarious painfully dull write week ll written white privilege']",2,1,2,3,2
304408,Sandoval should understand that she is teaching a General Education ONLINE course. Her course outline isn't ridiculous but incredibly tedious and pointless. The level of commitment she requires actually insinuates that students have spent their waking hours thinking about the impact of irrelevant Latin civilizations. ,2,negative,"['sandoval understand teaching general education online course', 'sandoval understand teaching general education online', 'sandoval understand teaching']",3,2,1,1,2
304408,"She is one of the rudest professors I have ever had. Misunderstand a prompt and all of a sudden she's talking down to you accusing you of not reading a prompt. I'm sorry but I was truly excited for the class, but she ruined it for me. Also, giving projects where we have to run around LA to visit places?No, thanks! College students don't have time !",1,negative,"['rudest professors misunderstand prompt', 'rudest professors misunderstand prompt sudden', 'rudest professors misunderstand prompt sudden talking']",2,1,1,1,1
304408,"I've only had her for her OL course. Sandoval is not hard, she's just extremely rigid. Her guidelines and criteria dictates that you should follow her style of writing to a tee. If not, prepare to pay for it. It doesn't matter how well you write, only by how well you mimic her writing style. Take her if you like to write like sheep.",3,neutral,"['course sandoval hard', 'course sandoval hard just extremely', 'ol course sandoval hard just extremely']",3,3,2,3,3
304408,worst teacher ive ever had,1,negative,"['worst teacher ive', 'worst teacher', 'teacher']",1,1,1,1,1
304408,"AVOID THIS CLASS. SHE IS ONE OF THE WORST PROFESSOR WHEN IT COMES TO ONLINE CLASS. SERIOUSLY, IF YOU HAVE ANOTHER OPTION, DON'T TAKE HER. IT'S NOT WORTH IT.",1,negative,"['avoid class worst professor comes online class seriously option don', 'avoid class worst professor comes online class seriously', 'avoid class worst professor comes online class']",1,1,1,1,1
304408,"I'm only on the 3rd week of the online summer class, but I had to share: DO NOT TAKE HER!!! Assigns WAY too many assignments (all writing) in weekly periods. 2 400word discussion posts tuesthurs, a 3page essay due friday, & quiz on sunday  same schedule each week. Also assigns way too much reading for a simple GE subject. Save yourselves.",1,negative,"['3rd week online summer class share assigns way assignments writing', 'assignments writing weekly periods 400word discussion posts tuesthurs 3page essay', 'assignments writing weekly periods 400word discussion posts tuesthurs 3page']",1,1,1,1,1
304408,"Absolutely the worst professor that I've ever had! She is way too strict and very rude towards students. She requires too much for an intro class. If you decide to take her, know that she gives absolutely no partial credit, one 10 point extra credit, LOTS of reading and writing every week. Just do yourself a favor and don't take her.  ",1,negative,"['absolutely worst professor', 'worst professor ve way strict rude students requires intro class', 'absolutely worst professor ve way strict rude students requires intro']",1,1,1,1,1
304408,This is a very interesting and enlightening course but she can be very unappealing and rude at times. Though she means well her way of addressing students is very negative. Weekly essays are essential to pass but she is a tough grader and expects a lot for a 100 class. If this is not your major stay clear and look for someone else.,3,neutral,"['essays essential pass tough grader expects lot 100 class major', 'weekly essays essential pass tough grader expects lot 100 class', 'addressing students negative weekly essays essential pass tough grader expects']",4,3,2,4,2
304408,"Yes, this professor is helpful and does give you much help towards your final and midterm. However, there are weekly essays assigned every week with articles that need to be reads upwards to 20 pages. Which i believe is a lot of work. Definitely tough grader. Large amounts of reading, notes, lectures, videos, and to be honest a lot of rudeness.",3,neutral,"['yes professor helpful does help final midterm weekly essays assigned', 'yes professor helpful does help final midterm weekly essays', 'professor helpful does help final midterm weekly essays']",3,3,2,3,3
304408,I see so many bad comments of Professor Sandoval but I thought she was great! She makes you work for your grade & is dedicated to her beliefs & what she teaches. This class can change your perspective & way of thinking. She does give out weekly journals on the readings but they're only 1 and a half-2 pages. Jst do the readings & you'll pass!,4,positive,"['professor sandoval thought great makes work grade dedicated beliefs teaches', 'comments professor sandoval thought great makes work grade dedicated beliefs', 'sandoval thought great makes work grade dedicated beliefs teaches class']",4,5,4,4,4
304408,"I took her class last summer and she makes the class very easy if you actually try. The tests are exactly what she asks for in the study guide. She gave many extra credit opportunities. My final grade was 3 points away from a perfect score thanks to all of the extra credit. she requires weekly posts, no big deal. Would definitely take her again!",5,positive,"['asks study guide gave extra credit opportunities final grade points', 'study guide gave extra credit opportunities final grade points', 'study guide gave extra credit opportunities final grade points away']",5,5,5,5,5
304408,Interesting class although more work than expected. Very clear from the very beginning of class about what's expected so double check syllabus before asking a question on the assignments. Always take notes very important for her midtem and final!!! Challenging class and you can definitely pass but no slacking off.,4,positive,"['syllabus asking question assignments notes important midtem final challenging class', 'assignments notes important midtem final challenging class definitely', 'question assignments notes important midtem final challenging class definitely']",5,4,4,5,4
304408,"Dr. Sandoval is one of the best professors in the Chicanao Studies department. Not only it is a 100 class. She makes you work for a high grade in her class and assignments. Her lectures are very interesting, especially about her work in Low Rider culture and the Chicanao culture as well. Talk to her in her office hours, your grade will thank you!",5,positive,"['dr sandoval best professors chicanao studies department 100 class', 'sandoval best professors chicanao studies department 100 class', 'dr sandoval best professors chicanao studies department 100']",5,5,5,5,5
304408,"Her attitude most class sessions was very unappealing and made me hate being in the class although I found her lectures interesting. I would recommend looking at other professors, although she does know her stuff, taking her class wasn't the greatest experience.",3,neutral,"['class sessions unappealing hate class lectures interesting recommend looking professors', 'hate class lectures interesting recommend looking professors does know stuff', 'attitude class sessions unappealing hate class lectures interesting']",3,4,3,4,3
304408,"Very hard class. Essays due every week, 6 page mid-term, presentation, and an in class essay. Also she is very picky about grading marks you off for almost anything. She is also not very approachable and treats you like a little kid. You really have to work for a good grade in this class and that may not even be enough.",2,negative,"['hard class essays', 'hard class essays week', 'class essay picky grading marks approachable treats like little']",2,2,1,2,2
304408,"I loved her! Her passionate towards teaching the subject empowers me to work hard. She is very helpful, friendly and very funny. She makes lecture interesting and I would definitely recommend anyone to take her.",5,positive,"['loved passionate teaching', 'loved passionate teaching subject', 'loved passionate teaching subject empowers work hard helpful friendly funny']",5,5,4,5,5
304408,"Denise is a very dedicated professor. Her class is one of the most demanding classes I've had at CSUN but coming from a UC, this work level and quality of work is EXPECTED. Consider her 'hard' assignments and 'sassyness' as her way of pushing students to become better students. This class was not impossible nor hard. She is also a fair grader.",4,positive,"['denise dedicated professor class demanding', 'denise dedicated professor class demanding classes ve csun coming uc', 'denise dedicated professor class demanding classes ve csun coming']",4,4,4,4,4
304408,"I went into this class ignorant about my culture and I'm now filled with so much knowledge. I am proud to call myself a chicana. However, professor Sandoval is tough. She's sassy, she's mean, she doesn't answer your questions. Rather, she responds with another question 'you should already know.' Journals every week, and you can't BS.",2,negative,"['culture filled knowledge proud chicana professor sandoval tough', 'culture filled knowledge proud chicana professor sandoval', 'ignorant culture filled knowledge proud chicana professor sandoval tough']",2,2,1,2,3
304408,"TERRIBLE CLASS. Do not take this class even if graduation depends on it. I swear to you that you will hate life when taking this class. She isn't teaching Chicano studies, she is teaching feminism in class. Tons of work to do and very annoying In class with her style of teaching. Would never recommend taking this class.",1,negative,"['chicano studies teaching feminism class tons work annoying class', 'teaching chicano studies teaching feminism class tons work annoying class', 'hate life taking class isn teaching chicano studies teaching feminism']",1,1,1,1,1
304408,"Very hard class, requires lots of work. Though its an online class she makes you go to 2 places and write a 10pg paper, its ridiculous.",2,negative,"['hard class requires lots work online class makes places write', 'lots work online class makes places write 10pg paper ridiculous', 'hard class requires lots work online class makes']",2,2,1,2,2
304408,this class requires a lot of reading and writing for a 100 level class. More work than my upper division classes (400)in my major.,4,positive,"['requires lot reading writing 100 level class work upper division', 'lot reading writing 100 level class work upper division classes', 'writing 100 level class work upper division classes 400 major']",4,4,4,4,4
304408,Took this class as filler to maintain full time status and this class contained more work than my previous 10 upper division classes in my major.I worked for A and u will have to work for it. This is not a laid back class but i learned a lot about my own cultural history.,5,positive,"['classes major worked work laid class learned lot cultural history', 'division classes major worked work laid class learned lot cultural', 'classes major worked work laid class learned lot cultural']",5,5,5,5,5
304408,"Just found out what my final is. 7 handwritten pages with one flashcard of notes allowed. Terrible class, made me hate school.",1,negative,"['final handwritten pages flashcard notes allowed terrible class hate school', 'handwritten pages flashcard notes allowed terrible class hate school', 'just final handwritten pages flashcard notes allowed terrible class']",1,1,1,1,1
304408,By far the MOST WORK I've ever had to do for one class. 15k+ words written for the semester. A discussion every week plus essays and semester length research project. She provides NO feedback for written work either. DO NOT CHOOSE THIS TEACHER,5,positive,"['semester length research project provides feedback written work choose teacher', 'feedback written work choose teacher', 'provides feedback written work choose teacher']",5,5,5,5,5
304408,HARDEST GRADER THERE IS!  Gives SO much homework! One essay per week. Quizzes that no one could pass since she grades so tough! Your essay will never be good enough for her even if you follow all the directions. I HATE THIS CLASS SO MUCH! It is the only class I'm stressing in. Save yourselves from a headache and just don't take this class. Unless you love a challenging grader and love extra work. Good luck! You'll need it!,1,negative,"['hardest grader gives homework essay week quizzes pass grades tough', 'hardest grader gives homework essay', 'hardest grader gives homework essay week']",1,2,1,1,1
304408,This prof. made my semester hell. She contradicts much of what she says & is very judgmental when it comes to essays (which there are ALOT of). This is expected from a college prof. except her grammatical and spelling errors are way too frequent so I wouldn't trust her judgement. I learned a lot but had to teach myself. Passed but I don't recommend,1,negative,"['prof semester hell contradicts says judgmental comes essays alot', 'prof semester hell contradicts says judgmental comes essays alot expected', 'hell contradicts says judgmental comes essays alot expected college prof']",1,1,1,2,1
304408,"In my opinion, she is a difficult professor. Too much reading, essays ever week and its just too much work. Dont recommend her. You need to try really hard to get a good grade, surprisingly i got a good grade.",2,negative,"['opinion difficult professor reading essays week just', 'opinion difficult professor reading essays week', 'opinion difficult professor reading essays week just work dont recommend']",2,2,1,2,2
304408,"AVOID CLASS, If it is too late for you  just know that there is a lot of work but the class is very insightful do all your work attend every class and you will pass with a breeze do not slack off, professor does seem unapproachable but there is a reason to her way of teaching and behaving towards students",3,neutral,"['avoid class late just know lot work', 'avoid class late just know lot work class insightful work', 'avoid class late just know lot work class insightful']",3,3,3,3,3
304408,"I learned a lot, however teacher is pretty unapproachable. I am not particularly keen on grading based on the teachers opinion, but that's how the class is. Overall, my other more important classes were definitely affected negatively as this class is ALOT of busy work. May God be with you if you have this professor.",2,negative,"['teachers opinion class overall important classes definitely affected negatively', 'grading based teachers opinion class overall important classes definitely affected', 'teachers opinion class overall important classes definitely affected negatively class']",2,2,2,2,2
304408,"I now know so much about my Chicano history because of this class!Don't take this class if CH doesn't interest you. The analytical readings are kind of difficult and you can't bs the weekly 2pg essay.She is very intelligent, kind of intimidating but fair. Must attend class!Take alot of notes during lectures, they save you for the midterm and final!",4,positive,"['know chicano history class don class ch doesn analytical', 'know chicano history class don class ch doesn analytical readings', 'chicano history class']",4,4,5,5,4
304408,"DO NOT TAKE. Besides the fact that she treats you as a child or at least a High School student, she is very strict and rude. Horrible semester because of this professor.",1,negative,"['student strict rude horrible semester professor', 'school student strict rude horrible semester professor', 'high school student strict rude horrible semester professor']",1,1,1,1,1
304408,DO NOT TAKE!!!! I HATE THIS CLASS!! like the week class is suppose to end she added an extra quiz and an extra essay!!! WTF??? are you serious lady!!!!! get a life!!!! My first C of my college career thanks to her!,1,negative,"['class suppose end added extra quiz extra essay wtf lady', 'hate class like week class suppose end added extra quiz', 'hate class like week class']",1,1,1,1,1
304408,"WAAAAY too much work for a GE class. Please avoid this professor AT ALL costs. It took over my life and caused so much unecessary stress, I wish I chose a different history class! We have two historical sites to visits, 10 page final, 400-500 essay every week that we only get 5 days to work on, three ridiculous quizzes, 2 journals...HATED all of it",1,negative,"['ge class avoid professor costs took life', 'work ge class avoid professor costs took life', 'ge class avoid professor costs took life caused']",1,1,1,1,1
304408,"I do not recommend for anyone to take this course unless they have a lot of time in their hands. The reason why I say this is because there is A LOT of work. I am talking about 3 essays, 2 journals, 1 10 page research paper and each week she makes you read A LOT in order to complete a 400-500 analysis on what you read. DO NOT TAKE THIS COURSE.",1,negative,"['500 analysis read course', '400 500 analysis read course', 'analysis read course']",1,1,1,1,1
304408,I would not recommend this professor. I really hope you listen to this advice. It is too much work she thinks this is our only class we have and the quizzes are really hard and I am an A student so I know what I am talking about. Please I am warning you now do not take her. you will regret it.,1,negative,"['recommend professor really hope listen advice work thinks class quizzes', 'professor really hope listen advice work thinks class quizzes really', 'professor really hope listen advice work thinks class quizzes']",1,1,1,1,1
304408,"She's clearly intelligent. She really expects her students to analyze critically and understand the material. We were required to do heavy readings and write a analytical 2page paper every week. Nearly 50% of the reading wasn't of my interest. She's not a professor for students to slack off, she makes you work but then again there are worser profs.",3,neutral,"['reading wasn professor students slack makes work worser profs', 'clearly intelligent really expects students analyze', 'analytical 2page paper week nearly 50 reading wasn professor students']",4,3,3,4,3
304408,Please with all my heart i beg you not to take her. It is not a challenge its just so much work and so little time and she swears her class is our world. I don't think you should take her unless you are a CHS major..even then enter if you dare!,5,positive,"['little time swears class world don think unless chs major', 'class world don think unless chs major enter dare', 'work little time swears class world don think unless chs']",5,5,5,5,5
304408,"She assigns a 400-500 typed essay on friday, due wednesday at noon...WTH? Def not enough time to finish! With all the other 300 and 400 level classes we students have, how do i finish in only 4 days!  Not to mention partime job! Totally regret taking this class",1,negative,"['def time finish 300 400 level classes students finish days', 'time finish 300 400 level classes students finish days', 'finish 300 400 level classes students finish days mention partime']",1,1,1,1,1
304408,"She is a hard teacher, he class requires more reading than the bible, journals are due every week, she is not understanding and not an easy grader.  Do Not take this class unless you want to get a P.H.D. in Chicano studies",2,negative,"['bible journals week understanding easy grader class unless want chicano', 'understanding easy grader class unless want chicano studies', 'journals week understanding easy grader class unless want chicano studies']",3,2,2,2,2
304408,"Do not take her.... took this class for an online course...regret it, and now i do not want to take any online courses because of her. Theres alot of work, yes but its easy. Reason why i regret it is because when you ask a question she responds with a smart answer..making you feel dumb.. DO NOT TAKE HER",2,negative,"['took class online course regret', 'took class online course regret want', 'class online course regret']",2,2,3,2,3
304408,"Fantastic teacher!!! She really wants her students to succeed. I am happy I took this course with her. I got a B+ and that was my fault for procrastinating in the end. She is tough, but very fair. She always has her office door open and will help you with anything you don't understand or want to discuss. You wonâ??t regret taking her course.",5,positive,"['fantastic teacher really wants students succeed happy took course', 'fantastic teacher really wants students succeed happy took course got', 'fantastic teacher really']",5,5,5,5,5
304408,"Fantastic teacher!!! She really wants her students to succeed, I always loved attending her class. I am happy I took this course with her. I got a B+ and that was my fault for procrastinating. She is tough, but very fair. She always has her office door open and will help you with anything you don't understand. You wonâ??t regret taking her course.",5,positive,"['fantastic teacher', 'fantastic teacher really', 'fantastic teacher really wants students succeed loved attending class']",5,5,5,5,5
304408,"Took the online course and for a 200 level class, there is A LOT of work. My major is unrelated to CHS and found that I had to spend a great deal of extra time for this course and it took time away from my major courses. The course isn't hard, but it certainly requires a lot of attention and dedication.",4,positive,"['online course 200 level class lot work major unrelated chs', 'took time away major courses course isn hard certainly', 'major courses course isn hard certainly requires lot attention dedication']",4,5,3,4,4
304408,She really is not as bad as everyone says. Yes it's annoying you have to write an essay analyzing articles every week but you can prettt much bs them! I got an A...she's not that bad! And you learn a lot,3,neutral,"['really bad says yes annoying write essay analyzing articles', 'bad says yes annoying write essay analyzing articles', 'really bad says yes annoying write essay analyzing articles week']",3,3,3,4,3
304408,Shes really a good prof to have & looking back I learned ALOT due to all the reading & writing we had each week so not an easy A!The person who said&quot;her class is only hard if you make it hard on yourself&quot;I agree with 100%!Shes really cool with you if you do all the work and that she sees your actually trying.Got an A but really busted my ass 4 it!,4,positive,"['shes really good prof looking learned alot reading', 'shes really good prof looking learned alot reading writing', 'shes really good prof looking learned alot']",4,4,4,5,4
304408,"I am currently in her online class and she is definitely is going to make you work hard.  Plan to dedicate at least 3-4 hours a week on this class.  The material is not hard, but you have to do the work.  4 quizes, 4 critical essays, and 10 pg historical project.  I really like her, but man does she like to read!",4,positive,"['online class definitely going make work hard', 'currently online class definitely going make work hard', 'online class definitely going make work']",4,4,3,4,4
304408,"Demanding teacher, however if you do all the readings (I always struggled), go to class, and do well on the quizzes and the cultural assignment you will do well. I got an A and I'm not Latina. She did get upset with a few students, but I always did as she expected and I did well. She's a pretty cool/tough chick and she knows her material, pay attn",4,positive,"['demanding teacher readings struggled class quizzes cultural assignment got latina', 'teacher readings struggled class quizzes cultural assignment got latina', 'readings struggled class quizzes cultural assignment got latina']",4,4,3,4,4
304408,Best Professor ever!!! She's such a strong Chicana! Her class is hard but its worth it. AWESOME:D,5,positive,"['best professor strong chicana class hard worth awesome', 'best professor strong chicana class', 'best professor strong chicana class hard']",5,5,4,5,5
304408,DON'T TAKE HER!!! she only likes it her way and isn't here for the interest of the students! she doesn't help you with your questions on assignments. I always do my assignments but i regret taking her.,2,negative,"['help questions assignments assignments regret taking', 'help questions assignments assignments regret', 'help questions assignments assignments']",2,2,2,3,3
304408,"Class is boring, can't ask her a question unless you want to feel stupid. I was the one of the 4 Asians in the class, therefore I had lots of questions but I ended up asking it during her hours. Final project, presentation about your family life. Power point; 4-5 slides, MUST cover everything in 10 minutes. Students & prof will rate you.",2,negative,"['asians class lots questions ended asking hours final project presentation', 'presentation family life power point slides cover 10 minutes students', 'family life power point slides cover 10 minutes students prof']",2,1,2,2,2
304408,"First Off, do not take her!! She teaches her basic level classes like her upper division courses. she does not help and if you ask a question she makes you feel like you are a foolish child. This is one of the few professors that i will never forget and for all the wrong reasons. She lets her politics and emotions for the subject dictate the class.",1,negative,"['help ask question makes feel like foolish child professors', 'professors forget wrong reasons lets politics emotions subject dictate class', 'does help ask question makes feel like foolish child professors']",1,1,1,1,1
304408,"one word: unapproachable. The course requirements were clearly laid out the first day -no surprises. You must make the commitment to actually read ALL the material and prepare for in class quizzes otherwise, you WILL fail. Expect to read about 20+ pages a week (which is little compared to Upper Division Eng. courses). If you're a good writer and cr",1,negative,"['read 20 pages week little compared upper division eng courses', '20 pages week little compared upper division eng courses', '20 pages week little compared upper division eng courses good']",2,1,1,1,1
304408,"Professor uses Course Reader. Did weekly readings and had to turn in a one-two page summary of what we read. Grade is based on two midterms, a final, and a cultural presentation. Lectures were quite lengthy. Group discussions were based on the course reader.",4,positive,"['professor uses course reader', 'professor uses course reader did weekly readings', 'professor uses course reader did weekly readings turn page summary']",4,4,4,4,4
304408,absolutely the best professor for CHS or any class really. She is a great person as well as professor. For those who rated her harshly on the online class it's because she had never given an online class before! STILL AMAZING PROFESSOR! CLEAR AND INTELLIGENT DO TAKE HER CLASS!!!!!!!!!!!!,5,positive,"['chs class really great person professor rated harshly online', 'chs class really great person professor rated harshly online class', 'professor chs class really great person professor rated harshly online']",5,5,4,5,4
304408,"Do not take this professor, there is something really wrong with her. I took her for an online class, I had to do 4 major essays, 4 really unclear exams, a 10 page research assignment that requires a visit to her assigned museums, discussion posts every week, 4-5 articles and 2-3 chapters of reading.",1,negative,"['professor really wrong took online class major essays', 'professor really wrong took online class major essays really unclear', 'professor really wrong took online class major essays really']",2,1,1,1,1
304408,Honestly the worst teacher I have had at CSUN. She is ridiculous and she can't even use proper grammar. She is so unhelpful when asked about ANYTHING. I definitely feel like I would have learned more and been less resentful about the subject matter if I had read the book alone without her idiotic and unintelligent lectures. DO NOT TAKE!,1,negative,"['honestly worst teacher csun ridiculous', 'worst teacher csun ridiculous', 'honestly worst teacher csun']",1,1,1,2,2
304408,HARD!,2,negative,['hard'],2,2,1,2,2
304408,"I hate this teacher. Seriously, her expectations are unrealistic she gives way too many pages to read in one night. She can't answer simple questions. In my opinion she is a very angry person inside and takes it out on her students. She makes me want to cry everyday and quit school, never have I been so uninspired to quit school. She's terrible.",1,negative,"['hate teacher seriously', 'hate teacher', 'hate teacher seriously expectations unrealistic']",1,1,1,1,1
304408,This teacher demands that you devote 3-5 hours a day only to her work.  She has unreal expectations in what she expects you to read daily and provides no feedback as to why your grade is the way it is.  DO NOT TAKE THIS WOMAN unless you have large amounts of free time and are willing to devote it completely to this class. STAY AWAY!!!!!!!!!!,1,negative,"['teacher demands devote hours day', 'teacher demands devote hours day work', 'teacher demands devote hours day work unreal']",1,1,1,1,1
304408,Really an amazing teacher. She might seem a little bit strict but her teaching methods are very good and her personality brings the class to life.,5,positive,"['really amazing teacher little bit strict teaching methods good personality', 'really amazing teacher', 'amazing teacher little bit strict teaching methods good personality']",5,5,5,5,5
304408,She is a very smart teacher and does not allow anyone to slack off. You use a reader instead of a book that costs about $40 outside of school in some store. She's a devout feminist and its very interesting to hear her lectures. But she's funny at times and always speaks with a smile on. She welcomes questions but it is at times intimidating.Ok prof,3,neutral,"['outside school store devout feminist interesting hear lectures', 'school store devout feminist interesting hear lectures funny', 'outside school store devout feminist interesting hear lectures funny']",3,4,3,4,3
304408,By the end of the semester she earned all my respect. She is dope!! She definitely knows her stuff and if you're smart you will pick up on that knowledge. Those who say she is hard must be really stupid and I know this because I had many of you idiots in my class. She is clear about her expectations and standards.,5,positive,"['semester earned respect dope definitely knows stuff smart', 'end semester earned respect dope definitely knows stuff smart', 'semester earned respect dope definitely knows stuff']",5,5,4,5,5
304408,NICE TEACHER,4,positive,"['nice teacher', 'teacher', 'nice']",4,4,4,4,4
304408,"All of those who wrote thing about her some of it is true. She is hard, but personally I think that she is a good professor.Her course is hard but only if you make it hard for yourself. She is not your friend she is your professor. Attend class, read, and study!! If you have questions ASK HER!!!! she is willing to help, if you are willing to learn",4,positive,"['personally think good professor course hard make hard friend', 'good professor course hard make hard friend professor attend', 'good professor course hard make hard friend professor attend class']",4,4,3,5,5
304408,she knows what shes talking about! so dont try and challenge her. GO TO CLASS! you get attendance points and although she may not stress it at first in the end you will be screwed! her mid term is take home and the final is alright (both essays). although she is very picky about essays they need to be PERFECT!,4,positive,"['home final alright essays picky essays', 'mid term home final alright essays picky essays', 'end screwed mid term home final alright essays picky essays']",4,4,3,4,4
304408,"Yeah...I took the online classes, and though i learned a great deal from this class... the tests are SPECIFICALLY designed to hurt your grade. Don't take unless you love a challenge. I am not gonna lie however, i learned ALOT from this class.",2,negative,"['yeah took online classes learned great deal class tests', 'yeah took online classes learned great deal class tests specifically', 'yeah took online classes learned great']",2,3,2,3,2
304408,DO NOT TAKE!!! She is a very knowledgeable professor but her attitude is terrible. I?ve never had such a rude prof in my 4 years of college. One think for sure is that she enjoys be littling her students. The environment in her class feels very tense and her students are afarid to ask any Q. She needs an attitude adjustment thats for sure. She's a ,1,negative,"['professor attitude terrible ve rude prof years college think', 'professor attitude terrible ve rude prof years college think sure', 'knowledgeable professor attitude terrible ve rude prof years college think']",1,1,1,1,1
304408,"Her online class is terrible. She is not clear, the tests are specifically set up to hurt your grade, and she is not thorough in her explanations. For example, she makes typos and she doesn't post quizzes on the correct time she says she will. Not reliable, not learning, and unfun. DO NOT TAKE ONLINE. In person would've been much better",1,negative,"['online class terrible clear tests', 'online class terrible', 'online class terrible clear tests specifically']",2,1,1,2,1
